in s,C1 in V
1.864150E-03,-9.76562E-04
1.864196E-03,9.66797E-02
1.864242E-03,-4.98047E-02
1.864288E-03,4.78516E-02
1.864334E-03,9.66797E-02
1.864380E-03,9.66797E-02
1.864426E-03,9.66797E-02
1.864472E-03,4.78516E-02
1.864518E-03,4.78516E-02
1.864564E-03,4.78516E-02
1.864610E-03,9.66797E-02
1.864656E-03,-9.86328E-02
1.864702E-03,-4.98047E-02
1.864748E-03,9.66797E-02
1.864794E-03,4.78516E-02
1.864840E-03,-9.76562E-04
1.864886E-03,4.78516E-02
1.864932E-03,-4.98047E-02
1.864978E-03,-4.98047E-02
1.865024E-03,-4.98047E-02
1.865070E-03,4.78516E-02
1.865116E-03,9.66797E-02
1.865162E-03,-9.76562E-04
1.865208E-03,-9.76562E-04
1.865254E-03,-4.98047E-02
1.865300E-03,9.66797E-02
1.865346E-03,1.45508E-01
1.865392E-03,-4.98047E-02
1.865438E-03,-9.86328E-02
1.865484E-03,-9.76562E-04
1.865530E-03,-9.76562E-04
1.865576E-03,4.78516E-02
1.865622E-03,-4.98047E-02
1.865668E-03,-4.98047E-02
1.865714E-03,-4.98047E-02
1.865760E-03,4.78516E-02
1.865806E-03,4.78516E-02
1.865852E-03,9.66797E-02
1.865898E-03,-9.76562E-04
1.865944E-03,4.78516E-02
1.865990E-03,9.66797E-02
1.866036E-03,4.78516E-02
1.866082E-03,1.94336E-01
1.866128E-03,-9.76562E-04
1.866174E-03,4.78516E-02
1.866220E-03,9.66797E-02
1.866266E-03,9.66797E-02
1.866312E-03,-4.98047E-02
1.866358E-03,-9.86328E-02
1.866404E-03,-4.98047E-02
1.866450E-03,9.66797E-02
1.866496E-03,-9.86328E-02
1.866542E-03,-9.76562E-04
1.866588E-03,9.66797E-02
1.866634E-03,4.78516E-02
1.866680E-03,4.78516E-02
1.866726E-03,-9.76562E-04
1.866772E-03,2.43164E-01
1.866818E-03,9.66797E-02
1.866864E-03,4.78516E-02
1.866910E-03,-9.76562E-04
1.866956E-03,4.78516E-02
1.867002E-03,9.66797E-02
1.867048E-03,4.78516E-02
1.867094E-03,4.78516E-02
1.867140E-03,4.78516E-02
1.867186E-03,-4.98047E-02
1.867232E-03,-9.76562E-04
1.867278E-03,-9.76562E-04
1.867324E-03,9.66797E-02
1.867370E-03,-9.76562E-04
1.867416E-03,4.78516E-02
1.867462E-03,9.66797E-02
1.867508E-03,-4.98047E-02
1.867554E-03,9.66797E-02
1.867600E-03,9.66797E-02
1.867646E-03,-9.76562E-04
1.867692E-03,-9.76562E-04
1.867738E-03,9.66797E-02
1.867784E-03,4.78516E-02
1.867830E-03,-9.86328E-02
1.867876E-03,9.66797E-02
1.867922E-03,-4.98047E-02
1.867968E-03,9.66797E-02
1.868014E-03,4.78516E-02
1.868060E-03,4.78516E-02
1.868106E-03,1.45508E-01
1.868152E-03,-4.98047E-02
1.868198E-03,4.78516E-02
1.868244E-03,9.66797E-02
1.868290E-03,1.45508E-01
1.868336E-03,9.66797E-02
1.868382E-03,-9.76562E-04
1.868428E-03,1.45508E-01
1.868474E-03,9.66797E-02
1.868520E-03,-9.86328E-02
1.868566E-03,-4.98047E-02
1.868612E-03,9.66797E-02
1.868658E-03,-9.76562E-04
1.868704E-03,-9.76562E-04
1.868750E-03,4.78516E-02
1.868796E-03,9.66797E-02
1.868842E-03,4.78516E-02
1.868888E-03,-4.98047E-02
1.868934E-03,9.66797E-02
1.868980E-03,-4.98047E-02
1.869026E-03,-9.76562E-04
1.869072E-03,1.45508E-01
1.869118E-03,-9.76562E-04
1.869164E-03,-4.98047E-02
1.869210E-03,4.78516E-02
1.869256E-03,-4.98047E-02
1.869302E-03,-9.86328E-02
1.869348E-03,9.66797E-02
1.869394E-03,4.78516E-02
1.869440E-03,-9.76562E-04
1.869486E-03,9.66797E-02
1.869532E-03,4.78516E-02
1.869578E-03,-9.86328E-02
1.869624E-03,-9.76562E-04
1.869670E-03,4.78516E-02
1.869716E-03,9.66797E-02
1.869762E-03,-9.76562E-04
1.869808E-03,1.45508E-01
1.869854E-03,-9.76562E-04
1.869900E-03,4.78516E-02
1.869946E-03,9.66797E-02
1.869992E-03,-9.76562E-04
1.870038E-03,-9.76562E-04
1.870084E-03,9.66797E-02
1.870130E-03,-9.76562E-04
1.870176E-03,4.78516E-02
1.870222E-03,4.78516E-02
1.870268E-03,4.78516E-02
1.870314E-03,-9.76562E-04
1.870360E-03,4.78516E-02
1.870406E-03,-9.86328E-02
1.870452E-03,-9.86328E-02
1.870498E-03,-4.98047E-02
1.870544E-03,1.45508E-01
1.870590E-03,4.78516E-02
1.870636E-03,-1.47461E-01
1.870682E-03,-9.76562E-04
1.870728E-03,4.78516E-02
1.870774E-03,-9.76562E-04
1.870820E-03,4.78516E-02
1.870866E-03,9.66797E-02
1.870912E-03,-9.76562E-04
1.870958E-03,4.78516E-02
1.871004E-03,-9.86328E-02
1.871050E-03,-9.86328E-02
1.871096E-03,-4.98047E-02
1.871142E-03,-9.76562E-04
1.871188E-03,9.66797E-02
1.871234E-03,4.78516E-02
1.871280E-03,-9.76562E-04
1.871326E-03,-4.98047E-02
1.871372E-03,4.78516E-02
1.871418E-03,-4.98047E-02
1.871464E-03,-1.47461E-01
1.871510E-03,9.66797E-02
1.871556E-03,1.45508E-01
1.871602E-03,4.78516E-02
1.871648E-03,4.78516E-02
1.871694E-03,1.45508E-01
1.871740E-03,9.66797E-02
1.871786E-03,4.78516E-02
1.871832E-03,4.78516E-02
1.871878E-03,9.66797E-02
1.871924E-03,1.45508E-01
1.871970E-03,4.78516E-02
1.872016E-03,4.78516E-02
1.872062E-03,-4.98047E-02
1.872108E-03,4.78516E-02
1.872154E-03,-9.76562E-04
1.872200E-03,-4.98047E-02
1.872246E-03,-4.98047E-02
1.872292E-03,4.78516E-02
1.872338E-03,-9.86328E-02
1.872384E-03,-4.98047E-02
1.872430E-03,1.94336E-01
1.872476E-03,4.78516E-02
1.872522E-03,4.78516E-02
1.872568E-03,-4.98047E-02
1.872614E-03,1.45508E-01
1.872660E-03,9.66797E-02
1.872706E-03,4.78516E-02
1.872752E-03,4.78516E-02
1.872798E-03,9.66797E-02
1.872844E-03,-9.86328E-02
1.872890E-03,4.78516E-02
1.872936E-03,4.78516E-02
1.872982E-03,-1.47461E-01
1.873028E-03,-9.76562E-04
1.873074E-03,4.78516E-02
1.873120E-03,4.78516E-02
1.873166E-03,1.94336E-01
1.873212E-03,9.66797E-02
1.873258E-03,-9.76562E-04
1.873304E-03,-4.98047E-02
1.873350E-03,-9.76562E-04
1.873396E-03,9.66797E-02
1.873442E-03,-9.76562E-04
1.873488E-03,9.66797E-02
1.873534E-03,-4.98047E-02
1.873580E-03,-4.98047E-02
1.873626E-03,4.78516E-02
1.873672E-03,9.66797E-02
1.873718E-03,-4.98047E-02
1.873764E-03,1.45508E-01
1.873810E-03,-4.98047E-02
1.873856E-03,1.45508E-01
1.873902E-03,9.66797E-02
1.873948E-03,4.78516E-02
1.873994E-03,-9.86328E-02
1.874040E-03,4.78516E-02
1.874086E-03,9.66797E-02
1.874132E-03,4.78516E-02
1.874178E-03,-9.76562E-04
1.874224E-03,9.66797E-02
1.874270E-03,9.66797E-02
1.874316E-03,4.78516E-02
1.874362E-03,1.45508E-01
1.874408E-03,-9.86328E-02
1.874454E-03,-9.86328E-02
1.874500E-03,2.43164E-01
1.874546E-03,-9.86328E-02
1.874592E-03,4.78516E-02
1.874638E-03,-4.98047E-02
1.874684E-03,9.66797E-02
1.874730E-03,-9.76562E-04
1.874776E-03,9.66797E-02
1.874822E-03,9.66797E-02
1.874868E-03,-9.76562E-04
1.874914E-03,4.78516E-02
1.874960E-03,1.94336E-01
1.875006E-03,4.78516E-02
1.875052E-03,4.78516E-02
1.875098E-03,9.66797E-02
1.875144E-03,-9.86328E-02
1.875190E-03,-4.98047E-02
1.875236E-03,4.78516E-02
1.875282E-03,4.78516E-02
1.875328E-03,9.66797E-02
1.875374E-03,9.66797E-02
1.875420E-03,9.66797E-02
1.875466E-03,-9.76562E-04
1.875512E-03,4.78516E-02
1.875558E-03,-9.76562E-04
1.875604E-03,4.78516E-02
1.875650E-03,4.78516E-02
1.875696E-03,4.78516E-02
1.875742E-03,-9.86328E-02
1.875788E-03,4.78516E-02
1.875834E-03,9.66797E-02
1.875880E-03,-4.98047E-02
1.875926E-03,-9.76562E-04
1.875972E-03,-9.76562E-04
1.876018E-03,4.78516E-02
1.876064E-03,9.66797E-02
1.876110E-03,9.66797E-02
1.876156E-03,9.66797E-02
1.876202E-03,4.78516E-02
1.876248E-03,9.66797E-02
1.876294E-03,-9.76562E-04
1.876340E-03,-9.76562E-04
1.876386E-03,4.78516E-02
1.876432E-03,4.78516E-02
1.876478E-03,-9.76562E-04
1.876524E-03,-9.76562E-04
1.876570E-03,9.66797E-02
1.876616E-03,-4.98047E-02
1.876662E-03,-4.98047E-02
1.876708E-03,-4.98047E-02
1.876754E-03,9.66797E-02
1.876800E-03,1.45508E-01
1.876846E-03,1.94336E-01
1.876892E-03,9.66797E-02
1.876938E-03,4.78516E-02
1.876984E-03,-9.86328E-02
1.877030E-03,4.78516E-02
1.877076E-03,-1.47461E-01
1.877122E-03,9.66797E-02
1.877168E-03,9.66797E-02
1.877214E-03,-4.98047E-02
1.877260E-03,4.78516E-02
1.877306E-03,9.66797E-02
1.877352E-03,4.78516E-02
1.877398E-03,-4.98047E-02
1.877444E-03,9.66797E-02
1.877490E-03,-9.86328E-02
1.877536E-03,1.45508E-01
1.877582E-03,9.66797E-02
1.877628E-03,1.45508E-01
1.877674E-03,-4.98047E-02
1.877720E-03,4.78516E-02
1.877766E-03,-9.86328E-02
1.877812E-03,-9.76562E-04
1.877858E-03,-9.76562E-04
1.877904E-03,-9.76562E-04
1.877950E-03,9.66797E-02
1.877996E-03,-9.86328E-02
1.878042E-03,4.78516E-02
1.878088E-03,4.78516E-02
1.878134E-03,-4.98047E-02
1.878180E-03,-4.98047E-02
1.878226E-03,9.66797E-02
1.878272E-03,-9.76562E-04
1.878318E-03,9.66797E-02
1.878364E-03,9.66797E-02
1.878410E-03,9.66797E-02
1.878456E-03,-9.76562E-04
1.878502E-03,9.66797E-02
1.878548E-03,-9.76562E-04
1.878594E-03,4.78516E-02
1.878640E-03,9.66797E-02
1.878686E-03,-4.98047E-02
1.878732E-03,-9.76562E-04
1.878778E-03,9.66797E-02
1.878824E-03,-9.86328E-02
1.878870E-03,-4.98047E-02
1.878916E-03,9.66797E-02
1.878962E-03,-9.76562E-04
1.879008E-03,9.66797E-02
1.879054E-03,-9.76562E-04
1.879100E-03,9.66797E-02
1.879146E-03,1.94336E-01
1.879192E-03,-9.76562E-04
1.879238E-03,-9.86328E-02
1.879284E-03,1.45508E-01
1.879330E-03,-4.98047E-02
1.879376E-03,-9.86328E-02
1.879422E-03,9.66797E-02
1.879468E-03,-4.98047E-02
1.879514E-03,1.94336E-01
1.879560E-03,-9.76562E-04
1.879606E-03,-9.76562E-04
1.879652E-03,4.78516E-02
1.879698E-03,4.78516E-02
1.879744E-03,9.66797E-02
1.879790E-03,9.66797E-02
1.879836E-03,1.45508E-01
1.879882E-03,4.78516E-02
1.879928E-03,4.78516E-02
1.879974E-03,-4.98047E-02
1.880020E-03,9.66797E-02
1.880066E-03,-9.76562E-04
1.880112E-03,4.78516E-02
1.880158E-03,-9.86328E-02
1.880204E-03,-4.98047E-02
1.880250E-03,4.78516E-02
1.880296E-03,-9.86328E-02
1.880342E-03,-9.86328E-02
1.880388E-03,-4.98047E-02
1.880434E-03,9.66797E-02
1.880480E-03,-9.86328E-02
1.880526E-03,9.66797E-02
1.880572E-03,4.78516E-02
1.880618E-03,-9.76562E-04
1.880664E-03,-9.76562E-04
1.880710E-03,1.45508E-01
1.880756E-03,9.66797E-02
1.880802E-03,9.66797E-02
1.880848E-03,9.66797E-02
1.880894E-03,9.66797E-02
1.880940E-03,9.66797E-02
1.880986E-03,1.94336E-01
1.881032E-03,-9.76562E-04
1.881078E-03,-4.98047E-02
1.881124E-03,4.78516E-02
1.881170E-03,-4.98047E-02
1.881216E-03,-4.98047E-02
1.881262E-03,9.66797E-02
1.881308E-03,4.78516E-02
1.881354E-03,-9.76562E-04
1.881400E-03,-4.98047E-02
1.881446E-03,9.66797E-02
1.881492E-03,9.66797E-02
1.881538E-03,9.66797E-02
1.881584E-03,9.66797E-02
1.881630E-03,-9.76562E-04
1.881676E-03,-9.86328E-02
1.881722E-03,1.45508E-01
1.881768E-03,9.66797E-02
1.881814E-03,-9.76562E-04
1.881860E-03,4.78516E-02
1.881906E-03,1.45508E-01
1.881952E-03,-9.76562E-04
1.881998E-03,9.66797E-02
1.882044E-03,1.94336E-01
1.882090E-03,9.66797E-02
1.882136E-03,9.66797E-02
1.882182E-03,-4.98047E-02
1.882228E-03,4.78516E-02
1.882274E-03,-9.76562E-04
1.882320E-03,-4.98047E-02
1.882366E-03,9.66797E-02
1.882412E-03,4.78516E-02
1.882458E-03,1.45508E-01
1.882504E-03,-9.76562E-04
1.882550E-03,-9.76562E-04
1.882596E-03,9.66797E-02
1.882642E-03,-9.76562E-04
1.882688E-03,4.78516E-02
1.882734E-03,-4.98047E-02
1.882780E-03,9.66797E-02
1.882826E-03,4.78516E-02
1.882872E-03,-9.76562E-04
1.882918E-03,9.66797E-02
1.882964E-03,-9.76562E-04
1.883010E-03,-4.98047E-02
1.883056E-03,9.66797E-02
1.883102E-03,-9.86328E-02
1.883148E-03,4.78516E-02
1.883194E-03,1.45508E-01
1.883240E-03,-9.76562E-04
1.883286E-03,-9.86328E-02
1.883332E-03,9.66797E-02
1.883378E-03,9.66797E-02
1.883424E-03,9.66797E-02
1.883470E-03,1.45508E-01
1.883516E-03,4.78516E-02
1.883562E-03,-4.98047E-02
1.883608E-03,-4.98047E-02
1.883654E-03,4.78516E-02
1.883700E-03,-9.76562E-04
1.883746E-03,9.66797E-02
1.883792E-03,4.78516E-02
1.883838E-03,-4.98047E-02
1.883884E-03,-4.98047E-02
1.883930E-03,-9.76562E-04
1.883976E-03,-9.86328E-02
1.884022E-03,-4.98047E-02
1.884068E-03,1.45508E-01
1.884114E-03,-9.76562E-04
1.884160E-03,4.78516E-02
1.884206E-03,1.45508E-01
1.884252E-03,1.45508E-01
1.884298E-03,4.78516E-02
1.884344E-03,-9.86328E-02
1.884390E-03,4.78516E-02
1.884436E-03,4.78516E-02
1.884482E-03,9.66797E-02
1.884528E-03,9.66797E-02
1.884574E-03,-4.98047E-02
1.884620E-03,-9.86328E-02
1.884666E-03,4.78516E-02
1.884712E-03,4.78516E-02
1.884758E-03,-4.98047E-02
1.884804E-03,-9.76562E-04
1.884850E-03,-9.86328E-02
1.884896E-03,9.66797E-02
1.884942E-03,-9.76562E-04
1.884988E-03,9.66797E-02
1.885034E-03,-9.76562E-04
1.885080E-03,-9.76562E-04
1.885126E-03,4.78516E-02
1.885172E-03,9.66797E-02
1.885218E-03,1.94336E-01
1.885264E-03,9.66797E-02
1.885310E-03,4.78516E-02
1.885356E-03,-9.86328E-02
1.885402E-03,9.66797E-02
1.885448E-03,-9.76562E-04
1.885494E-03,-9.76562E-04
1.885540E-03,-9.76562E-04
1.885586E-03,9.66797E-02
1.885632E-03,4.78516E-02
1.885678E-03,-9.76562E-04
1.885724E-03,1.94336E-01
1.885770E-03,-9.76562E-04
1.885816E-03,1.94336E-01
1.885862E-03,4.78516E-02
1.885908E-03,-4.98047E-02
1.885954E-03,9.66797E-02
1.886000E-03,9.66797E-02
1.886046E-03,-4.98047E-02
1.886092E-03,4.78516E-02
1.886138E-03,9.66797E-02
1.886184E-03,9.66797E-02
1.886230E-03,-9.76562E-04
1.886276E-03,1.45508E-01
1.886322E-03,9.66797E-02
1.886368E-03,4.78516E-02
1.886414E-03,4.78516E-02
1.886460E-03,4.78516E-02
1.886506E-03,-4.98047E-02
1.886552E-03,4.78516E-02
1.886598E-03,-9.86328E-02
1.886644E-03,4.78516E-02
1.886690E-03,-9.76562E-04
1.886736E-03,4.78516E-02
1.886782E-03,9.66797E-02
1.886828E-03,-4.98047E-02
1.886874E-03,1.45508E-01
1.886920E-03,-4.98047E-02
1.886966E-03,-9.86328E-02
1.887012E-03,-4.98047E-02
1.887058E-03,4.78516E-02
1.887104E-03,-9.76562E-04
1.887150E-03,9.66797E-02
1.887196E-03,1.94336E-01
1.887242E-03,9.66797E-02
1.887288E-03,-9.76562E-04
1.887334E-03,4.78516E-02
1.887380E-03,4.78516E-02
1.887426E-03,-9.76562E-04
1.887472E-03,-1.47461E-01
1.887518E-03,4.78516E-02
1.887564E-03,4.78516E-02
1.887610E-03,9.66797E-02
1.887656E-03,4.78516E-02
1.887702E-03,-4.98047E-02
1.887748E-03,1.45508E-01
1.887794E-03,-9.86328E-02
1.887840E-03,1.45508E-01
1.887886E-03,4.78516E-02
1.887932E-03,-9.86328E-02
1.887978E-03,-4.98047E-02
1.888024E-03,4.78516E-02
1.888070E-03,1.94336E-01
1.888116E-03,4.78516E-02
1.888162E-03,9.66797E-02
1.888208E-03,4.78516E-02
1.888254E-03,-4.98047E-02
1.888300E-03,1.94336E-01
1.888346E-03,2.43164E-01
1.888392E-03,-9.76562E-04
1.888438E-03,-9.86328E-02
1.888484E-03,4.78516E-02
1.888530E-03,-4.98047E-02
1.888576E-03,-4.98047E-02
1.888622E-03,-4.98047E-02
1.888668E-03,9.66797E-02
1.888714E-03,-9.76562E-04
1.888760E-03,4.78516E-02
1.888806E-03,4.78516E-02
1.888852E-03,-9.76562E-04
1.888898E-03,4.78516E-02
1.888944E-03,1.94336E-01
1.888990E-03,9.66797E-02
1.889036E-03,4.78516E-02
1.889082E-03,9.66797E-02
1.889128E-03,9.66797E-02
1.889174E-03,-4.98047E-02
1.889220E-03,-9.76562E-04
1.889266E-03,-9.76562E-04
1.889312E-03,-9.76562E-04
1.889358E-03,9.66797E-02
1.889404E-03,9.66797E-02
1.889450E-03,-9.86328E-02
1.889496E-03,9.66797E-02
1.889542E-03,-9.76562E-04
1.889588E-03,9.66797E-02
1.889634E-03,4.78516E-02
1.889680E-03,4.78516E-02
1.889726E-03,-4.98047E-02
1.889772E-03,-9.86328E-02
1.889818E-03,9.66797E-02
1.889864E-03,4.78516E-02
1.889910E-03,4.78516E-02
1.889956E-03,4.78516E-02
1.890002E-03,9.66797E-02
1.890048E-03,-9.76562E-04
1.890094E-03,9.66797E-02
1.890140E-03,9.66797E-02
1.890186E-03,9.66797E-02
1.890232E-03,-9.86328E-02
1.890278E-03,-9.76562E-04
1.890324E-03,-9.76562E-04
1.890370E-03,1.45508E-01
1.890416E-03,9.66797E-02
1.890462E-03,-4.98047E-02
1.890508E-03,-9.76562E-04
1.890554E-03,4.78516E-02
1.890600E-03,-9.76562E-04
1.890646E-03,4.78516E-02
1.890692E-03,-9.76562E-04
1.890738E-03,-4.98047E-02
1.890784E-03,-9.76562E-04
1.890830E-03,4.78516E-02
1.890876E-03,9.66797E-02
1.890922E-03,-4.98047E-02
1.890968E-03,9.66797E-02
1.891014E-03,4.78516E-02
1.891060E-03,-9.76562E-04
1.891106E-03,9.66797E-02
1.891152E-03,9.66797E-02
1.891198E-03,-9.76562E-04
1.891244E-03,9.66797E-02
1.891290E-03,9.66797E-02
1.891336E-03,4.78516E-02
1.891382E-03,-9.76562E-04
1.891428E-03,4.78516E-02
1.891474E-03,-4.98047E-02
1.891520E-03,4.78516E-02
1.891566E-03,9.66797E-02
1.891612E-03,9.66797E-02
1.891658E-03,9.66797E-02
1.891704E-03,4.78516E-02
1.891750E-03,4.78516E-02
1.891796E-03,4.78516E-02
1.891842E-03,1.45508E-01
1.891888E-03,4.78516E-02
1.891934E-03,-4.98047E-02
1.891980E-03,9.66797E-02
1.892026E-03,9.66797E-02
1.892072E-03,-4.98047E-02
1.892118E-03,4.78516E-02
1.892164E-03,-9.76562E-04
1.892210E-03,-4.98047E-02
1.892256E-03,-9.76562E-04
1.892302E-03,9.66797E-02
1.892348E-03,9.66797E-02
1.892394E-03,-4.98047E-02
1.892440E-03,-9.86328E-02
1.892486E-03,-9.86328E-02
1.892532E-03,9.66797E-02
1.892578E-03,4.78516E-02
1.892624E-03,-4.98047E-02
1.892670E-03,-9.86328E-02
1.892716E-03,9.66797E-02
1.892762E-03,9.66797E-02
1.892808E-03,-4.98047E-02
1.892854E-03,4.78516E-02
1.892900E-03,2.43164E-01
1.892946E-03,9.66797E-02
1.892992E-03,4.78516E-02
1.893038E-03,-4.98047E-02
1.893084E-03,1.45508E-01
1.893130E-03,-4.98047E-02
1.893176E-03,-4.98047E-02
1.893222E-03,-9.76562E-04
1.893268E-03,9.66797E-02
1.893314E-03,-9.86328E-02
1.893360E-03,-9.76562E-04
1.893406E-03,-9.86328E-02
1.893452E-03,-9.86328E-02
1.893498E-03,4.78516E-02
1.893544E-03,-4.98047E-02
1.893590E-03,4.78516E-02
1.893636E-03,9.66797E-02
1.893682E-03,-1.47461E-01
1.893728E-03,4.78516E-02
1.893774E-03,9.66797E-02
1.893820E-03,9.66797E-02
1.893866E-03,4.78516E-02
1.893912E-03,1.45508E-01
1.893958E-03,-4.98047E-02
1.894004E-03,1.45508E-01
1.894050E-03,-4.98047E-02
1.894096E-03,9.66797E-02
1.894142E-03,-4.98047E-02
1.894188E-03,4.78516E-02
1.894234E-03,9.66797E-02
1.894280E-03,9.66797E-02
1.894326E-03,-9.76562E-04
1.894372E-03,9.66797E-02
1.894418E-03,-9.86328E-02
1.894464E-03,4.78516E-02
1.894510E-03,9.66797E-02
1.894556E-03,-4.98047E-02
1.894602E-03,-4.98047E-02
1.894648E-03,9.66797E-02
1.894694E-03,9.66797E-02
1.894740E-03,9.66797E-02
1.894786E-03,4.78516E-02
1.894832E-03,9.66797E-02
1.894878E-03,9.66797E-02
1.894924E-03,-4.98047E-02
1.894970E-03,1.94336E-01
1.895016E-03,-4.98047E-02
1.895062E-03,4.78516E-02
1.895108E-03,1.45508E-01
1.895154E-03,-9.86328E-02
1.895200E-03,4.78516E-02
1.895246E-03,1.45508E-01
1.895292E-03,9.66797E-02
1.895338E-03,-4.98047E-02
1.895384E-03,-9.76562E-04
1.895430E-03,-9.76562E-04
1.895476E-03,9.66797E-02
1.895522E-03,1.94336E-01
1.895568E-03,4.78516E-02
1.895614E-03,1.45508E-01
1.895660E-03,-9.76562E-04
1.895706E-03,9.66797E-02
1.895752E-03,-9.86328E-02
1.895798E-03,9.66797E-02
1.895844E-03,-1.47461E-01
1.895890E-03,-4.98047E-02
1.895936E-03,4.78516E-02
1.895982E-03,-9.86328E-02
1.896028E-03,1.45508E-01
1.896074E-03,4.78516E-02
1.896120E-03,-4.98047E-02
1.896166E-03,1.45508E-01
1.896212E-03,9.66797E-02
1.896258E-03,-9.76562E-04
1.896304E-03,-9.76562E-04
1.896350E-03,-9.86328E-02
1.896396E-03,-4.98047E-02
1.896442E-03,4.78516E-02
1.896488E-03,-4.98047E-02
1.896534E-03,-9.76562E-04
1.896580E-03,9.66797E-02
1.896626E-03,9.66797E-02
1.896672E-03,-9.76562E-04
1.896718E-03,4.78516E-02
1.896764E-03,9.66797E-02
1.896810E-03,4.78516E-02
1.896856E-03,-4.98047E-02
1.896902E-03,9.66797E-02
1.896948E-03,4.78516E-02
1.896994E-03,1.45508E-01
1.897040E-03,-4.98047E-02
1.897086E-03,-4.98047E-02
1.897132E-03,-2.45117E-01
1.897178E-03,-4.98047E-02
1.897224E-03,-4.98047E-02
1.897270E-03,-9.76562E-04
1.897316E-03,4.78516E-02
1.897362E-03,-4.98047E-02
1.897408E-03,4.78516E-02
1.897454E-03,4.78516E-02
1.897500E-03,4.78516E-02
1.897546E-03,-9.76562E-04
1.897592E-03,-9.76562E-04
1.897638E-03,4.78516E-02
1.897684E-03,-9.76562E-04
1.897730E-03,4.78516E-02
1.897776E-03,-9.76562E-04
1.897822E-03,-4.98047E-02
1.897868E-03,-9.76562E-04
1.897914E-03,9.66797E-02
1.897960E-03,4.78516E-02
1.898006E-03,-4.98047E-02
1.898052E-03,4.78516E-02
1.898098E-03,-4.98047E-02
1.898144E-03,9.66797E-02
1.898190E-03,-4.98047E-02
1.898236E-03,1.94336E-01
1.898282E-03,9.66797E-02
1.898328E-03,4.78516E-02
1.898374E-03,9.66797E-02
1.898420E-03,-9.76562E-04
1.898466E-03,9.66797E-02
1.898512E-03,9.66797E-02
1.898558E-03,-4.98047E-02
1.898604E-03,1.94336E-01
1.898650E-03,1.45508E-01
1.898696E-03,-4.98047E-02
1.898742E-03,1.45508E-01
1.898788E-03,4.78516E-02
1.898834E-03,-9.76562E-04
1.898880E-03,9.66797E-02
1.898926E-03,9.66797E-02
1.898972E-03,2.43164E-01
1.899018E-03,-9.76562E-04
1.899064E-03,-9.86328E-02
1.899110E-03,9.66797E-02
1.899156E-03,1.45508E-01
1.899202E-03,-9.76562E-04
1.899248E-03,9.66797E-02
1.899294E-03,-9.76562E-04
1.899340E-03,4.78516E-02
1.899386E-03,9.66797E-02
1.899432E-03,-9.86328E-02
1.899478E-03,-4.98047E-02
1.899524E-03,9.66797E-02
1.899570E-03,-9.76562E-04
1.899616E-03,4.78516E-02
1.899662E-03,4.78516E-02
1.899708E-03,4.78516E-02
1.899754E-03,-4.98047E-02
1.899800E-03,-9.76562E-04
1.899846E-03,-9.76562E-04
1.899892E-03,-9.76562E-04
1.899938E-03,4.78516E-02
1.899984E-03,-4.98047E-02
1.900030E-03,-9.86328E-02
1.900076E-03,-9.86328E-02
1.900122E-03,-9.76562E-04
1.900168E-03,-4.98047E-02
1.900214E-03,4.78516E-02
1.900260E-03,-9.76562E-04
1.900306E-03,1.94336E-01
1.900352E-03,4.78516E-02
1.900398E-03,-9.76562E-04
1.900444E-03,9.66797E-02
1.900490E-03,-4.98047E-02
1.900536E-03,-4.98047E-02
1.900582E-03,-9.76562E-04
1.900628E-03,4.78516E-02
1.900674E-03,1.45508E-01
1.900720E-03,9.66797E-02
1.900766E-03,4.78516E-02
1.900812E-03,4.78516E-02
1.900858E-03,9.66797E-02
1.900904E-03,-9.86328E-02
1.900950E-03,-9.86328E-02
1.900996E-03,4.78516E-02
1.901042E-03,-9.76562E-04
1.901088E-03,4.78516E-02
1.901134E-03,-4.98047E-02
1.901180E-03,9.66797E-02
1.901226E-03,4.78516E-02
1.901272E-03,-9.76562E-04
1.901318E-03,9.66797E-02
1.901364E-03,9.66797E-02
1.901410E-03,9.66797E-02
1.901456E-03,-4.98047E-02
1.901502E-03,9.66797E-02
1.901548E-03,-9.76562E-04
1.901594E-03,4.78516E-02
1.901640E-03,-9.86328E-02
1.901686E-03,9.66797E-02
1.901732E-03,9.66797E-02
1.901778E-03,9.66797E-02
1.901824E-03,-9.86328E-02
1.901870E-03,-9.76562E-04
1.901916E-03,-9.76562E-04
1.901962E-03,-4.98047E-02
1.902008E-03,-9.76562E-04
1.902054E-03,9.66797E-02
1.902100E-03,9.66797E-02
1.902146E-03,-9.76562E-04
1.902192E-03,4.78516E-02
1.902238E-03,-9.76562E-04
1.902284E-03,4.78516E-02
1.902330E-03,-4.98047E-02
1.902376E-03,-9.76562E-04
1.902422E-03,1.94336E-01
1.902468E-03,4.78516E-02
1.902514E-03,1.94336E-01
1.902560E-03,1.94336E-01
1.902606E-03,9.66797E-02
1.902652E-03,4.78516E-02
1.902698E-03,4.78516E-02
1.902744E-03,4.78516E-02
1.902790E-03,9.66797E-02
1.902836E-03,-4.98047E-02
1.902882E-03,9.66797E-02
1.902928E-03,9.66797E-02
1.902974E-03,-4.98047E-02
1.903020E-03,9.66797E-02
1.903066E-03,9.66797E-02
1.903112E-03,-9.76562E-04
1.903158E-03,-9.86328E-02
1.903204E-03,-9.86328E-02
1.903250E-03,9.66797E-02
